Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
28,1,1,9,3,0,3,3,3,4,1,1,0,4,0,0,3,22655
36,1,1,16,2,0,4,5,3,3,0,3,1,4,1,2,3,29363
38,0,3,16,3,1,4,4,3,4,1,3,0,1,1,3,3,27512
29,0,3,11,3,1,3,4,1,3,0,3,0,2,1,1,2,22899
59,1,3,9,2,0,2,4,1,3,2,6,0,3,0,0,2,20171
22,1,1,17,3,0,2,3,0,4,0,2,0,2,1,0,1,17244
29,1,3,25,2,1,3,4,1,3,1,2,0,4,1,0,2,23620
59,1,3,31,2,0,4,3,3,5,3,1,0,3,1,1,3,22637
27,0,3,7,3,1,3,5,1,5,3,3,0,3,0,1,2,22972
40,1,3,12,1,1,3,4,1,3,1,5,0,1,0,1,2,20764
40,1,1,7,3,0,4,4,0,3,1,2,0,3,0,2,1,20910
32,0,1,14,2,0,3,5,3,3,0,3,0,2,1,2,3,27621
31,1,1,7,3,1,4,4,0,4,1,3,0,5,0,2,1,22426
60,1,1,13,2,0,2,3,2,5,1,6,0,5,1,0,4,34566
51,0,3,8,3,1,2,3,3,4,0,3,0,4,0,0,3,25596
27,1,1,17,2,1,3,3,0,5,0,1,0,5,1,2,1,17099
36,0,1,17,2,1,3,4,1,4,3,2,0,4,1,1,2,21499
60,1,1,10,3,0,3,3,0,5,0,6,1,2,1,2,1,21348
37,0,3,7,3,0,3,4,1,3,3,6,0,1,1,2,2,25331
49,0,1,11,3,1,3,5,4,3,1,4,0,5,1,2,0,33880
32,1,1,9,3,0,3,3,1,5,1,2,0,1,1,0,2,21725
48,0,1,36,2,1,3,4,3,4,0,3,1,3,1,1,3,30527
38,1,3,7,2,1,3,5,3,3,1,7,0,1,1,2,3,29287
42,1,1,18,3,1,2,3,0,4,1,1,0,1,1,1,1,17766
36,1,1,23,3,1,3,2,0,4,1,2,0,4,1,2,1,21104
38,1,1,17,3,0,4,4,0,4,1,3,0,1,1,1,1,22614
18,1,3,16,3,0,3,4,0,3,2,2,0,1,0,2,1,16200
26,1,1,11,1,1,3,4,0,3,0,3,1,3,1,1,1,22369
56,1,1,29,2,1,3,3,4,4,0,5,1,4,1,2,0,28402
36,1,3,7,3,0,4,4,1,3,3,3,0,4,1,1,2,23537
32,1,1,8,3,0,3,3,0,4,0,2,0,4,0,0,1,17370
31,1,3,14,3,1,3,4,0,4,3,2,0,1,0,1,1,21661
41,1,2,16,2,1,3,4,2,3,1,4,0,2,1,0,4,34141
27,1,3,36,3,1,3,4,1,3,1,7,0,5,1,1,2,22984
34,1,1,16,3,1,3,4,0,3,0,2,0,2,1,1,1,21459
34,1,1,9,2,1,3,4,0,3,2,2,0,3,0,2,1,21178
25,0,3,30,2,1,3,5,0,3,2,2,1,1,1,1,1,16118
41,1,3,12,3,1,2,3,3,3,3,2,0,5,1,0,3,24241
33,1,1,9,3,0,4,2,1,3,3,2,0,3,0,1,2,23733
27,0,1,10,1,1,4,4,0,5,3,2,0,3,0,3,1,21780
33,0,1,10,1,1,2,3,1,4,1,6,0,1,0,0,2,18055
34,1,1,7,2,1,4,5,0,5,3,5,1,4,1,2,1,21477
57,1,1,30,2,1,4,4,4,4,0,6,1,4,1,3,0,32080
41,1,3,6,3,1,2,2,3,5,0,2,0,3,1,1,3,23392
35,1,3,17,2,0,3,4,0,3,0,3,1,2,0,2,1,20898
26,1,1,22,3,1,2,3,0,4,1,3,1,1,1,0,1,17373
30,1,1,28,2,0,2,3,0,3,1,5,1,1,0,0,1,17132
32,0,1,21,3,0,2,3,1,3,1,6,0,3,0,1,2,21667
27,1,3,11,3,1,3,5,1,3,3,3,1,1,1,1,2,24506
30,0,3,28,2,0,3,3,3,5,0,1,0,2,1,0,3,23412
41,1,3,26,3,0,3,3,0,4,2,2,1,4,0,2,1,18140
46,1,3,16,3,1,4,4,3,5,1,6,1,1,0,1,3,29439
38,0,1,12,2,1,3,4,1,3,1,3,0,4,1,1,2,20321
34,1,3,6,1,1,3,4,3,3,0,2,1,1,1,1,3,22083
23,1,1,10,3,0,2,3,0,4,2,2,0,3,1,1,1,18295
52,1,1,14,3,1,3,5,1,3,1,4,0,3,1,2,2,24810
33,1,3,15,1,0,4,5,1,4,0,3,1,2,1,1,2,23906
39,1,1,25,3,1,3,6,1,3,1,5,1,5,0,2,2,24489
37,1,1,31,3,0,2,4,1,3,1,1,0,3,0,1,2,20731
28,1,1,6,2,1,2,3,0,3,1,2,0,1,0,0,1,17044
57,1,1,14,1,1,4,4,0,3,1,2,0,4,1,3,1,21017
27,0,1,7,3,0,4,5,0,3,1,3,0,1,0,1,1,20685
37,0,3,22,3,1,3,6,1,3,1,3,0,1,1,1,2,24084
47,0,1,25,3,0,3,4,3,3,1,7,0,3,0,2,3,29205
42,0,1,7,2,0,3,1,3,4,2,2,0,3,1,0,3,17372
28,1,1,23,1,0,3,4,0,4,1,2,0,1,1,1,1,21489
55,1,1,14,3,0,2,3,4,3,1,3,1,3,1,1,0,29756
31,1,1,7,2,1,3,5,1,3,0,3,1,2,1,2,2,23804
33,1,1,8,3,1,3,3,0,3,2,5,0,3,1,2,1,17496
36,1,3,10,2,1,4,4,3,3,1,8,0,5,0,3,3,26501
19,0,1,7,2,0,4,4,0,3,2,3,0,5,1,2,1,20289
31,1,1,23,2,1,3,4,0,3,1,3,0,1,0,1,1,21540
35,1,3,7,3,1,3,4,3,3,3,3,0,5,1,1,3,28566
26,1,1,9,2,0,2,3,0,3,1,2,0,3,1,1,1,17061
39,1,1,7,2,0,3,2,1,3,3,2,0,1,0,1,2,26303
44,1,2,6,2,0,2,3,0,3,1,5,1,3,1,0,1,18195
36,0,1,11,2,1,3,5,0,3,0,3,0,2,1,1,1,21054
39,1,1,7,2,0,3,3,1,3,3,2,0,2,1,2,2,26303
30,1,1,8,2,0,4,4,0,3,1,3,0,1,1,3,1,22438
35,0,1,24,1,1,3,5,0,3,1,2,1,5,1,2,1,27178
24,0,1,13,2,0,2,3,0,3,0,2,1,4,0,0,1,17886
39,0,1,15,3,0,3,5,1,4,1,3,1,1,1,1,2,20811
30,1,1,25,3,1,3,5,0,3,2,3,1,3,0,1,1,21067
36,1,1,34,2,1,3,4,1,3,1,4,0,5,0,2,2,25561
25,1,3,7,1,0,4,4,0,4,3,3,1,4,1,3,1,21880
57,0,1,7,2,1,3,4,1,3,1,3,0,3,0,1,2,24984
33,0,3,22,2,0,2,3,1,3,1,2,1,1,0,0,2,20368
33,1,1,9,3,0,4,4,0,4,1,3,0,4,0,2,1,21048
49,1,1,7,2,0,3,5,4,5,0,2,0,4,0,2,0,34080
37,1,1,8,1,0,4,6,3,5,1,4,1,1,1,1,3,28930
29,0,3,6,3,0,2,3,3,3,1,2,0,3,1,1,3,22918
31,1,1,14,2,1,3,4,1,3,1,3,0,5,1,2,2,22169
25,0,1,18,2,0,4,3,1,3,1,2,0,3,1,3,2,22689
20,1,3,15,2,1,2,3,0,5,2,2,0,1,0,1,1,17728
30,1,3,17,3,1,3,4,0,4,1,3,0,2,0,2,1,20975
47,0,1,22,3,1,3,1,1,3,1,2,1,2,0,0,2,20067
19,0,1,16,3,0,3,4,0,4,2,2,1,5,0,2,1,16859
47,0,1,7,3,1,3,5,3,5,1,4,1,1,1,2,3,29351
36,1,1,14,2,1,3,4,3,3,2,5,0,3,0,1,3,28899
35,1,1,33,3,0,2,4,0,5,2,2,0,4,0,1,1,17559
35,1,1,7,2,1,3,4,1,3,1,2,0,4,1,1,2,24162
38,1,3,8,3,1,2,3,3,4,3,1,0,4,1,1,3,22351
23,1,1,32,2,1,2,3,0,3,1,2,0,1,0,1,1,17904
27,1,3,15,1,1,3,5,1,5,3,8,0,3,0,1,2,24004
26,1,2,26,3,0,3,3,0,4,1,1,1,3,0,1,1,17148
29,1,1,31,2,1,3,5,0,3,2,7,1,2,0,1,1,20706
29,1,1,7,3,0,4,4,0,5,1,3,0,1,1,1,1,22269
58,1,1,15,3,0,3,4,0,4,0,5,1,2,1,0,1,18346
34,1,1,15,2,1,4,4,1,3,3,4,1,3,0,3,2,25066
31,0,1,9,3,1,3,3,3,3,1,1,0,4,1,0,3,28675
34,0,2,29,2,0,2,3,3,5,1,1,1,3,1,0,3,24950
60,1,3,10,2,0,3,5,1,3,3,7,0,3,0,1,2,23849
29,0,3,19,1,0,2,3,1,4,2,6,0,3,0,1,2,20765
27,1,1,11,1,1,2,4,3,3,1,2,1,3,1,1,3,27808
32,0,1,11,1,1,3,3,0,4,2,3,0,3,1,1,1,17718
32,1,3,14,1,1,4,3,1,3,0,6,0,2,1,1,2,25607
29,1,1,23,3,1,4,2,1,5,3,2,0,5,0,2,2,24339
41,0,1,9,3,0,3,2,1,4,0,3,0,3,0,2,2,22922
42,1,1,30,3,1,2,3,3,5,0,2,1,2,1,1,3,22406
31,0,3,19,2,1,4,5,0,5,0,3,0,5,1,1,1,20711
60,0,3,34,3,0,3,4,3,5,0,5,0,2,1,0,3,25266
57,1,1,7,2,0,3,4,0,5,0,4,0,5,1,2,1,20744
29,1,1,15,2,0,4,4,0,3,3,3,0,4,1,2,1,21988
49,1,1,10,3,1,2,4,2,3,0,3,0,3,0,0,4,33711
40,1,1,17,3,1,4,4,3,3,2,2,0,3,1,1,3,32142
32,0,1,14,2,0,3,5,3,3,1,3,0,1,1,1,3,27621
31,1,1,32,2,1,2,3,0,3,1,2,0,3,0,1,1,17911
36,1,1,7,3,1,2,5,0,3,3,3,0,4,1,1,1,21537
46,0,3,13,3,0,3,5,3,3,3,8,0,4,1,1,3,27543
41,0,1,11,2,1,3,4,0,5,1,7,0,3,0,1,1,17107
55,1,1,6,3,1,2,1,4,3,1,3,0,5,1,0,0,29732
45,1,1,15,2,1,4,2,0,3,1,4,1,3,1,1,1,21496
32,1,1,29,3,1,4,4,1,3,0,3,1,5,1,1,2,24857
36,1,2,15,1,1,4,4,0,3,3,3,0,5,0,2,1,23001
36,0,3,17,1,0,3,3,3,3,0,1,0,5,0,0,3,24738
22,1,1,25,3,1,3,3,0,3,0,2,0,2,0,1,1,17323
46,0,3,33,2,0,4,4,1,5,0,4,0,2,0,1,2,22964
38,1,1,17,3,1,3,4,1,5,3,3,0,4,0,1,2,22891
36,0,1,11,2,1,3,5,0,3,1,3,0,1,1,2,1,21054
23,1,1,18,3,0,3,4,0,4,0,3,0,2,1,1,1,20922
44,1,3,7,2,1,2,5,1,4,2,7,0,3,0,1,2,17362
42,1,1,13,3,1,4,5,1,4,3,8,1,3,1,3,2,24710
50,1,1,27,3,0,4,4,1,5,1,3,0,1,1,1,2,25245
54,1,3,9,2,0,4,5,4,3,0,4,0,3,1,1,0,34105
19,0,3,10,3,0,4,4,0,3,2,3,1,5,0,2,1,20247
34,1,1,13,2,1,3,3,1,3,1,2,0,3,0,0,2,17585
24,0,1,10,2,1,2,4,0,3,1,1,0,3,0,1,1,18162
35,1,1,31,1,1,3,4,3,4,0,4,0,3,1,1,3,25903
31,1,1,30,3,0,3,4,1,5,3,2,0,5,1,0,2,21812
46,0,3,16,2,0,4,5,1,3,0,3,0,3,0,1,2,24271
22,0,3,16,3,1,3,4,0,3,3,3,0,4,0,1,1,21288
34,0,3,8,3,0,3,3,0,3,1,7,0,5,0,0,1,17231
42,1,1,19,2,1,3,4,0,3,1,5,1,3,1,1,1,23444
43,1,3,8,3,1,3,3,1,3,1,2,1,3,0,0,2,22847
44,1,1,6,3,1,2,3,0,3,2,7,1,4,0,1,1,17436
51,0,3,7,2,0,4,4,1,3,0,2,0,2,1,2,2,25025
28,1,3,9,2,1,4,4,1,3,3,3,1,4,1,3,2,23156
50,1,1,34,3,1,3,2,0,3,0,2,1,2,1,2,1,18221
36,1,1,13,2,1,3,3,0,4,2,3,0,1,0,2,1,17013
37,1,3,20,3,1,4,5,1,5,1,7,1,1,1,1,2,24812
58,1,1,8,2,1,2,3,2,4,2,1,1,3,1,1,4,34246
44,0,1,35,3,0,4,3,0,3,3,6,0,3,0,3,1,23417
33,1,1,9,2,1,4,4,0,4,2,3,0,3,1,2,1,20071
31,0,3,26,3,0,2,3,1,3,1,2,0,1,1,1,2,21932
50,1,3,18,3,0,4,4,1,3,3,5,0,4,0,2,2,23185
43,0,1,27,3,1,3,3,0,3,1,1,0,4,1,2,1,17258
33,0,1,36,3,0,4,4,0,3,3,2,0,3,1,1,1,22703
36,1,1,14,1,0,2,3,3,3,1,2,0,4,1,0,3,25096
38,1,1,17,2,0,3,4,0,5,1,2,1,3,1,2,1,21460
41,1,1,27,1,1,4,4,3,3,0,6,0,3,1,2,3,29000
37,0,3,25,3,1,2,3,3,4,3,2,1,5,0,0,3,22642
27,1,1,28,3,1,3,4,0,3,1,3,0,5,1,1,1,21055
38,1,1,7,2,1,3,5,1,3,1,3,0,5,1,2,2,24671
32,0,1,36,3,1,4,5,0,4,3,2,0,3,1,3,1,22157
40,1,1,8,3,1,3,3,0,3,1,3,0,1,0,0,1,17345
52,1,1,16,2,1,4,4,0,3,0,5,0,3,1,1,1,20753
35,0,1,10,2,1,3,4,1,3,3,2,0,1,1,1,2,26434
33,0,3,28,3,1,3,3,1,4,1,1,0,1,0,0,2,21146
47,1,1,20,2,1,3,4,1,4,3,8,0,4,1,1,2,24240
43,0,2,9,3,1,4,2,1,5,0,2,0,2,0,3,2,24950
54,1,1,30,2,0,4,4,4,3,2,8,0,5,1,2,0,32953
37,0,1,31,2,0,3,4,1,4,0,2,0,3,0,1,2,24352
31,1,3,19,1,0,3,4,1,3,3,2,0,1,1,2,2,25255
36,1,3,16,1,0,3,4,1,3,1,2,1,1,1,2,2,20673
45,1,3,7,2,1,3,4,1,5,1,2,0,4,1,2,2,33061
35,1,2,10,2,1,3,4,0,3,0,2,0,2,1,2,1,22415
46,1,1,36,1,1,3,4,3,3,0,6,1,5,1,1,3,28058
36,1,1,18,3,0,2,4,3,3,3,1,0,2,1,0,3,23858
27,0,3,26,2,0,2,3,1,3,3,2,0,1,1,1,2,24981
36,0,3,18,3,1,3,4,1,3,1,3,0,5,1,2,2,23646
29,1,1,26,3,1,4,5,0,5,1,3,0,3,1,2,1,21874
31,1,1,8,3,1,4,4,0,4,1,2,1,4,1,3,1,22257
42,1,1,26,2,1,3,4,1,5,1,4,0,2,1,1,2,21750
41,0,1,33,3,0,3,4,1,4,1,3,0,1,0,2,2,24283
40,1,1,26,1,1,3,3,3,3,1,5,0,3,1,1,3,25322
31,0,1,16,3,1,3,4,0,5,3,4,1,3,0,2,1,23373
28,1,1,27,3,1,2,3,0,3,0,2,0,2,0,0,1,17713
45,0,2,7,2,1,3,4,1,3,1,6,1,5,1,2,2,24421
58,1,3,16,3,1,2,3,4,3,2,1,0,3,1,1,0,28872
42,1,1,16,2,1,4,4,0,5,0,4,0,2,0,3,1,20916
45,1,3,8,3,0,3,5,2,4,2,3,1,5,0,2,4,33824
36,0,1,24,3,0,3,3,0,3,2,2,0,3,0,1,1,17153
29,0,3,7,2,1,3,5,1,3,1,3,1,1,0,1,2,25512
27,1,1,20,2,1,2,3,0,5,1,2,1,4,1,0,1,17235
61,1,3,14,3,1,3,2,1,3,1,2,1,5,0,1,2,23898
43,1,3,19,3,1,4,4,1,3,1,5,1,1,0,1,2,23765
44,0,1,14,3,1,3,2,0,3,1,6,0,4,1,1,1,20767
37,0,1,6,3,0,3,3,3,3,1,3,1,3,0,0,3,28603
54,1,1,9,2,1,2,3,4,3,1,4,0,5,0,0,0,32779
51,1,1,14,2,1,2,4,3,4,1,6,0,3,1,1,3,27490
48,0,1,23,3,1,4,2,1,3,1,3,1,2,0,1,2,23745
46,0,3,16,2,0,4,5,1,3,1,3,0,3,1,3,2,24271
52,0,1,15,2,1,3,6,3,3,2,4,0,1,1,1,3,29328
32,1,3,12,2,0,4,4,1,3,1,3,0,1,0,3,2,24154
52,1,1,12,1,1,3,3,1,5,1,4,1,4,1,2,2,20577
40,1,2,24,2,1,2,1,0,5,1,1,0,1,1,1,1,17387
34,0,3,12,3,0,2,5,0,3,1,1,0,4,1,1,1,17351
32,1,2,25,2,1,3,2,0,5,1,2,0,1,1,1,1,21634
53,0,3,127,2,1,3,4,0,3,1,4,0,1,1,2,1,22160
23,1,1,13,3,1,4,4,0,3,0,2,0,2,1,1,1,21451
45,1,3,8,1,1,2,5,1,3,3,1,0,5,1,1,2,21632
37,1,1,16,2,0,2,1,3,3,1,2,1,1,0,1,3,28744
27,1,1,9,3,1,3,2,1,3,1,3,0,3,1,2,2,24150
31,1,1,16,3,1,3,5,0,3,2,3,0,4,1,2,1,20884
29,0,2,7,2,1,3,4,0,3,1,3,0,4,0,2,1,21384
44,0,1,9,2,1,4,4,0,3,1,8,1,3,0,1,1,28909
32,1,1,27,2,1,3,4,1,3,1,3,0,5,0,1,2,22875
34,0,1,13,2,1,2,4,1,3,1,5,0,5,1,1,2,26403
30,1,3,27,3,1,3,4,1,3,1,4,0,1,1,1,2,25609
52,0,3,8,2,1,3,4,2,3,2,2,1,1,1,0,4,34068
34,0,3,10,3,0,3,3,1,3,0,1,0,2,1,0,2,21538
50,1,1,8,3,1,3,3,4,3,1,6,0,1,0,1,0,32639
27,1,1,13,2,0,3,5,0,4,1,3,0,3,1,2,1,21046
52,1,1,14,3,1,3,5,1,3,0,4,0,3,1,2,2,24810
30,1,1,16,2,1,2,5,0,3,3,2,0,2,1,1,1,22661
32,1,1,31,2,1,2,3,0,3,2,2,1,5,0,0,1,17795
45,1,1,17,2,1,3,4,1,3,0,4,1,3,1,2,2,25143
27,1,1,11,2,0,2,3,0,4,2,2,1,3,0,1,1,17478
30,1,1,35,3,0,4,5,0,5,3,3,0,1,0,2,1,22463
27,1,2,32,2,0,4,4,0,3,0,3,0,4,1,1,1,21620
46,1,1,21,2,1,2,3,2,4,0,6,0,3,1,1,4,34081
18,0,3,9,3,0,3,3,0,3,2,2,1,5,0,1,1,16569
35,1,1,9,2,1,4,5,0,3,1,5,0,5,1,1,1,21446
31,0,1,30,2,1,4,6,0,3,1,3,0,3,1,3,1,21291
43,1,1,9,3,1,4,5,0,4,1,6,0,1,1,3,1,23519
27,1,1,23,1,1,2,3,0,4,0,1,1,4,1,0,1,18058
34,0,1,10,2,0,3,4,0,3,0,3,1,5,1,2,1,21587
44,1,1,16,2,1,3,3,0,3,2,2,1,3,1,0,1,17936
27,1,1,6,2,0,3,3,3,5,1,2,0,4,0,2,3,22412
54,1,1,11,3,1,2,3,2,5,0,5,0,4,1,0,4,34406
49,1,3,14,1,1,2,4,4,4,0,7,0,4,1,0,0,28120
41,1,1,31,1,1,4,4,1,3,1,3,0,3,1,2,2,21997
26,1,2,9,2,0,3,4,0,4,1,6,0,4,0,1,1,20865
52,1,1,6,2,1,3,3,4,3,0,3,0,2,1,1,0,32099
29,1,1,23,3,1,4,3,1,5,3,2,0,5,0,3,2,24339
30,1,2,15,2,1,2,3,1,3,0,1,1,3,1,1,2,21347
36,1,1,20,2,1,3,3,1,3,0,1,1,5,1,2,2,21586
35,1,1,28,2,0,3,2,3,4,1,1,0,5,1,1,3,26996
26,1,1,10,2,1,2,3,0,3,2,2,1,1,0,0,1,17875
25,1,3,10,2,0,3,4,1,3,1,2,0,4,0,1,2,23677
30,1,1,7,1,1,4,5,0,5,2,8,0,3,0,3,1,21040
31,0,3,10,3,0,4,4,0,3,3,3,1,5,1,2,1,23305
42,1,1,29,2,0,2,3,4,3,2,3,0,3,0,0,0,30992
38,1,1,10,2,1,3,4,3,3,0,3,0,2,1,1,3,28112
34,1,1,22,3,0,4,4,1,3,1,2,1,1,1,2,2,23556
36,1,1,30,3,0,2,4,0,5,1,5,1,4,0,1,1,22692
34,0,3,25,3,1,3,1,1,3,2,1,1,1,0,0,2,20304
51,1,3,15,3,1,3,4,0,4,1,2,0,1,0,2,1,22553
31,1,1,13,1,0,3,5,1,3,0,2,0,4,1,2,2,23305
23,1,1,26,2,1,3,3,1,3,2,1,0,4,1,2,2,17272
52,0,3,8,2,1,3,4,2,3,2,2,1,2,1,2,4,34068
30,0,1,10,1,1,2,3,0,3,2,1,1,4,1,0,1,17285
29,0,1,31,1,1,4,5,3,5,3,3,0,2,0,1,3,27400
37,0,3,6,3,1,2,5,1,3,1,2,0,1,0,1,2,24525
35,1,1,13,2,0,3,5,1,4,1,8,0,3,0,2,2,23183
30,0,3,27,1,0,3,4,0,3,0,3,0,3,0,2,1,20835
36,1,2,19,2,1,2,3,0,4,1,5,0,3,1,1,1,17143
30,0,1,9,2,1,3,4,1,3,1,3,0,3,0,1,2,27531
41,0,1,16,2,1,3,4,4,5,1,5,0,2,1,0,0,32181
43,0,1,33,2,0,2,3,3,5,0,1,0,4,0,0,3,25820
25,1,1,9,2,1,2,3,0,5,1,5,0,5,1,0,1,16118
33,0,1,9,2,0,2,3,0,3,0,2,1,5,1,1,1,17909
30,1,3,10,3,0,3,4,1,4,1,2,1,3,1,1,2,20209
28,1,3,16,3,1,3,3,0,4,1,2,0,5,0,2,1,16052
23,1,1,12,2,1,3,1,0,5,0,2,1,3,1,2,1,16601
59,1,1,9,3,0,2,2,0,5,0,5,1,2,1,1,1,17670
43,0,3,32,2,1,3,3,4,3,1,2,1,1,1,0,0,31959
50,1,1,23,2,0,2,4,3,5,1,6,0,3,1,0,3,28269
27,0,3,36,3,1,4,6,1,5,3,2,0,3,0,1,2,23647
53,1,1,9,3,1,2,3,4,3,0,4,1,5,0,0,0,32584
28,0,3,6,2,1,2,4,1,3,1,2,1,1,0,0,2,21834
51,1,1,16,2,1,4,4,0,3,0,6,0,5,1,1,1,21058
35,1,3,22,3,1,3,3,3,4,0,1,0,2,1,2,3,23020
35,0,1,17,2,1,3,2,1,3,1,3,0,4,1,1,2,23402
28,1,3,9,3,0,3,2,1,3,3,2,0,1,0,2,2,25178
31,1,1,32,2,1,2,3,0,3,1,2,0,3,1,1,1,17911
39,1,1,17,3,0,3,6,3,3,1,5,0,1,1,2,3,31884
34,1,1,12,2,0,4,5,0,3,1,3,0,1,0,1,1,21589
41,1,1,9,2,0,3,4,0,5,1,6,0,4,1,2,1,22055
51,0,1,29,3,1,3,6,4,3,2,3,1,1,1,2,0,33089
30,1,1,17,2,0,4,5,0,5,2,8,1,5,1,2,1,21082
38,1,1,32,3,0,3,5,1,3,1,2,0,3,0,2,2,24409
24,0,3,30,3,1,2,3,0,3,1,1,0,4,1,1,1,17400
47,0,3,33,2,0,3,1,1,3,3,5,1,4,0,1,2,21397
22,1,1,25,2,0,4,4,0,3,3,3,0,3,1,3,1,21371
43,1,1,31,3,1,3,4,3,5,0,3,1,2,1,2,3,26084
45,1,1,36,2,1,3,4,1,3,3,3,0,5,1,2,2,23219
36,1,1,18,3,1,3,4,0,3,1,2,1,5,0,1,1,21338
38,0,1,16,3,1,3,4,0,3,1,3,1,1,0,2,1,21004
47,1,2,12,3,1,4,4,1,4,1,2,1,5,0,2,2,23699
38,1,3,10,2,1,3,4,3,3,3,4,0,3,0,2,3,26106
35,1,3,21,1,0,3,4,0,3,1,3,1,5,1,2,1,21257
56,1,1,15,3,0,3,4,4,3,1,4,1,3,0,2,0,33434
54,1,3,8,2,0,2,4,3,3,1,7,0,5,1,1,3,25686
45,0,1,8,3,1,3,4,4,3,1,1,0,4,1,2,0,31792
27,1,1,11,2,1,3,4,0,3,3,3,1,1,0,1,1,21553
43,1,1,12,2,1,2,4,4,3,1,5,1,3,1,0,0,31627
38,1,1,21,2,0,4,4,0,5,1,3,0,4,1,2,1,21712
45,1,1,11,3,1,3,4,1,4,3,2,0,2,1,1,2,24611
34,0,3,14,2,0,2,4,1,4,0,2,0,4,1,1,2,22980
41,1,1,9,3,0,3,2,1,3,1,7,0,3,1,1,2,25055
30,1,1,26,2,1,2,3,1,5,0,1,0,4,1,0,2,24957
34,1,1,7,2,1,4,4,0,3,3,3,1,3,1,1,1,21364
50,1,1,35,2,1,2,4,4,3,1,1,0,5,1,1,0,32046
39,1,3,10,2,0,2,4,1,3,0,5,0,5,1,0,2,20902
44,1,1,15,2,0,4,4,1,3,1,6,1,2,0,1,2,23200
31,1,1,14,2,1,3,4,1,3,1,3,0,5,1,2,2,22169
34,1,1,12,3,1,2,3,0,5,2,3,0,4,0,0,1,17960
36,1,3,7,3,1,4,4,3,4,1,3,0,4,0,1,3,25973
44,0,1,30,2,1,2,3,0,3,1,4,1,5,0,1,1,18161
55,1,3,6,2,1,3,3,3,3,0,4,0,2,0,1,3,25239
30,1,3,17,2,1,4,4,0,3,3,3,0,4,1,1,1,21320
33,1,1,13,2,1,3,4,0,3,3,5,0,2,0,2,1,21716
39,1,1,32,2,0,3,5,3,4,0,5,0,3,1,1,3,30739
27,1,1,10,2,0,3,3,0,3,2,2,0,2,1,1,1,17318
43,0,1,16,3,0,4,4,0,3,3,3,0,4,1,2,1,22351
51,1,1,13,3,1,2,4,1,3,0,3,0,3,1,1,2,21132
33,1,1,7,2,1,4,5,0,3,3,2,1,5,1,1,1,22408
22,1,1,8,1,1,3,3,0,3,1,1,0,5,1,0,1,17523
28,1,1,16,3,0,5,4,0,4,2,3,0,3,0,2,1,20957
37,0,1,18,2,1,4,5,1,4,3,3,0,4,1,2,2,25177
54,1,3,13,3,1,3,4,1,3,1,4,1,5,0,2,2,20984
39,0,1,13,2,1,4,5,1,3,1,4,0,4,1,2,2,23999
37,0,1,10,3,1,2,4,0,4,2,6,0,4,1,1,1,20766
45,1,1,8,2,0,3,4,0,3,2,2,0,3,1,1,1,17274
36,1,2,14,2,1,3,4,0,5,1,1,0,1,0,1,1,17342
34,1,3,15,3,1,3,4,1,3,1,2,0,1,0,1,2,25782
40,0,1,16,2,1,4,4,1,4,3,2,0,1,1,1,2,25460
41,0,1,16,2,1,4,5,1,3,1,2,0,5,0,2,2,23554
35,0,1,29,2,1,3,5,1,3,1,3,1,1,1,1,2,24425
47,1,1,15,2,0,4,5,1,5,1,2,1,1,1,3,2,23293
44,1,2,6,3,1,3,4,3,5,1,1,0,4,1,0,3,25482
43,0,1,26,3,1,3,3,0,3,1,8,1,3,1,2,1,21437
25,1,3,10,2,0,4,4,1,3,3,2,0,1,1,2,2,23255
49,1,1,28,2,0,3,3,4,4,1,4,0,4,0,1,0,31413
36,1,3,6,2,1,2,3,1,3,1,2,1,3,1,1,2,21201
29,1,2,19,2,1,2,4,0,5,1,5,1,5,1,1,1,17335
27,0,1,11,2,0,2,3,0,3,2,1,1,1,1,1,1,17379
23,1,1,16,1,1,2,1,0,3,1,3,0,1,1,0,1,17073
52,1,1,8,2,0,2,4,0,3,2,1,0,3,1,0,1,18212
35,0,2,18,2,1,3,5,1,4,0,6,0,5,0,2,2,23168
33,1,3,14,2,1,4,5,1,3,1,3,0,3,1,1,2,24162
61,1,3,14,3,1,3,2,1,3,1,2,1,5,0,1,2,23898
33,1,1,6,3,0,3,2,4,3,1,5,0,2,0,2,0,31184
30,0,3,7,3,0,3,4,3,3,0,3,0,3,1,1,3,26596
39,1,3,11,1,1,2,3,1,3,0,4,0,2,0,1,2,17086
33,1,3,22,3,0,3,3,1,5,2,6,0,3,1,0,2,20324
29,1,1,13,3,0,3,4,0,3,1,7,0,5,1,0,1,17532
55,0,1,14,3,1,2,4,4,4,1,2,1,3,1,1,0,28577
45,1,1,13,2,1,2,3,3,5,1,3,0,3,1,1,3,24724
45,0,3,15,2,0,3,4,1,3,0,2,0,3,0,0,2,20593
21,1,3,18,2,0,2,2,0,4,2,2,0,5,0,1,1,17716
41,1,3,32,3,1,3,5,3,4,3,4,1,5,0,2,3,27772
35,0,3,11,3,0,4,4,1,3,1,2,0,1,0,1,2,25216
